,title,journal,type,date,doi,scopusID,eID,abstract,url,codeFound
438,English Heritage and the future of Stonehenge.,Antiquity,Article,01-01-85,NA,SCOPUS_ID:0022180525,2-s2.0-0022180525,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0022180525,NOT FOUND
439,REVIEW OF WATERJET EXCAVATION RESEARCH.,Proceedings - Symposium on Rock Mechanics,Conference Paper,01-01-85,NA,SCOPUS_ID:0021946758,2-s2.0-0021946758,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0021946758,NOT FOUND
440,Archaeology: Setting stonehenge straight,Nature,Article,01-12-84,10.1038/307016a0,SCOPUS_ID:36849161263,2-s2.0-36849161263,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/36849161263,NOT FOUND
441,Archaeology: Stonehenge comes alive,Nature,Article,01-12-84,10.1038/307112a0,SCOPUS_ID:36849153382,2-s2.0-36849153382,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/36849153382,NOT FOUND
442,Clarence Bicknell: Archaeology and science in the 19th century,Antiquity,Article,01-01-84,10.1017/S0003598X0005626X,SCOPUS_ID:84863559342,2-s2.0-84863559342,"
                    The Italian resort of Bordighera, on the Riviera close by the French border, still has a little to show from the time, a century ago, when its British population-at least in the winter ‘invalid season’- ran to more than
                    3,000
                    and outnumbered the native Italians. The Hotel T. Windsor (‘T’ stands for tennis; the Bordighera tennis club, founded by the British, is the oldest in Italy) flourishes; prim municipal notices-‘A polite behaviour will be enjoyable for everybody’ and ‘Free bathing, clean holidays’-assert Edwardian proprieties. And tucked away in a side-street among the villas, its pink-washed facade frothing with wisteria, stands the Museo Bicknell, built in 1886 by an English amateur botanist, Clarence Bicknell. His foundation continues as the regional research institute, the Istituto lnternazionale di Studi Liguri. Clarence Bicknell
                    (1842-1918)
                    appears in none of the histories
                    of
                    archaeology, but his work deserves to be remembered. His study of the bronze age rockengravings of Mont BCgo, in the Maritime Alps above Bordighera, was the first adequate work on an Alpine rock-art tradition, and the forerunner of the astonishing discoveries over the last
                    30
                    years in Valcamonica (Anati, 1961; 1980), at Sion (Gallay, 1972) and now in the Aosta valley (Daniel,
                    1983).
                    Bicknell's life and work, beyond its intrinsic interest, is an illuminating case-study in the history of the discipline, during that crucial late 19thcentury period when antiquarianism was everywhere giving way
                    to
                    the new science-based archaeology. Finally, Bicknell-though not in the major league with Buckland or Petrie-in his quiet way deserves a place in the gallery of archaeological characters.
                  ",https://api.elsevier.com/content/abstract/scopus_id/84863559342,crossref-doi
443,"Megalithic architecture in Europe: VII, England: Avebury and Stonehenge ( bibliography).","Vance Bibliographies, Architecture Series: Bibliography",Article,01-01-83,NA,SCOPUS_ID:85040381857,2-s2.0-85040381857,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/85040381857,NOT FOUND
444,"Megalithic architecture in Europe: VI, England: the sites (excluding Stonehenge and Avebury) ( bibliography).","Vance Bibiographies, Architecture Series: Bibliography",Article,01-01-83,NA,SCOPUS_ID:85040381415,2-s2.0-85040381415,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/85040381415,NOT FOUND
445,What future for Stonehenge?,Antiquity,Article,01-01-83,10.1017/S0003598X00055575,SCOPUS_ID:0021022153,2-s2.0-0021022153,"
                    Like many researchers since, William Stukeley in the mid-eighteenth century wondered why the site of Stonehenge had been selected for the Britons' most sublime temple. It was chosen, he decided, according to the ancient notion of placing temples 'in clean and distinct areas, distant from profane buildings and traffic' (Stukeley, 1740, 11) (Pl. xxii
                    a
                    ). Two hundred years on, Stonehenge is set about with traffic, busy main roads running past on both north and south sides, and profane buildings have appeared—the Larkhill military complex on the northern skyline, and the Stonehenge car-park and visitors' facilities close by on the north-west.
                  For several centuries now, Stonehenge has been among the most visited of British ancient monuments. Records of tourist day-trips from Salisbury via Old Sarum (still a favourite outing) go back more than 400 years (Folkerzheimer, 1562), and Stukeley (1740, 5) talked of its 'infinite number of daily visitants'.",https://api.elsevier.com/content/abstract/scopus_id/0021022153,crossref-doi
446,Newham and Stonehenge,Journal for the History of Astronomy,Article,01-01-82,10.1177/002182868201300408,SCOPUS_ID:84976929992,2-s2.0-84976929992,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/84976929992,NOT FOUND
447,"On the Road to Stonehenge: Report on Investigations beside the A344 in 1968, 1979 and 1980",Proceedings of the Prehistoric Society,Article,01-01-82,10.1017/S0079497X00008392,SCOPUS_ID:0020387912,2-s2.0-0020387912,"Salvage excavations on the verges of the A344 at Stonehenge resulted in the recovery of large, well stratified groups of prehistoric artefacts. In 1968, a complete section across the Avenue earthwork was recorded, and material obtained for a radiocarbon determination. In 1979 and 1980, the two ditches of the Avenue were again sectioned. Detailed recording of find provenances from both these and the Heelstone ditches permitted a fuller understanding of the erosion and filling processes. In 1979, part of a pit that had held a previously unknown standing stone was excavated. A geophysical survey of the Avenue suggests that further pits may be present along its course. A unique deposit of prehistoric stoneworking debitage was sectioned in 1980. It is suggested that this debitage, representing the opportunistic use of megalith shaping debris, accumulated within a structure inhabited at the time the major stone monument was being erected. The discovery of these rock fragments has prompted an important new study of the petrology at Stonehenge, and a discussion of stoneworking around the site is included. The paper concludes with an appraisal of the chronology of Stonehenge and an introduction to the comprehensive excavation archive.",https://api.elsevier.com/content/abstract/scopus_id/0020387912,crossref-doi
448,"Stones, pits and Stonehenge",Nature,Article,01-12-81,10.1038/290046a0,SCOPUS_ID:0019381451,2-s2.0-0019381451,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0019381451,NOT FOUND
449,Rural conservation in inter-war Britian.,Rural conservation in inter-war Britian.,Article,01-01-81,NA,SCOPUS_ID:85040210048,2-s2.0-85040210048,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/85040210048,NOT FOUND
450,Another way to lift the Stonehenge lintels,Antiquity,Note,01-01-81,10.1017/S0003598X00101851,SCOPUS_ID:84972159309,2-s2.0-84972159309,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/84972159309,NOT FOUND
451,"An early Ordovician patelliform gastropod, Palaelophacmaea, reinterpreted as a coelenterate",Lethaia,Article,01-01-81,10.1111/j.1502-3931.1981.tb01106.x,SCOPUS_ID:0000377068,2-s2.0-0000377068,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0000377068,NOT FOUND
452,Stonehenge and its times: A layman's and a scholar's view,Nature,Article,01-12-80,10.1038/288039a0,SCOPUS_ID:36849152455,2-s2.0-36849152455,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/36849152455,NOT FOUND
453,Raising the lintels at Stonehenge,Antiquity,Article,01-01-80,10.1017/S0003598X00103023,SCOPUS_ID:84972372169,2-s2.0-84972372169,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/84972372169,NOT FOUND
454,Megalithic science and some Scottish site plans,Antiquity,Article,01-01-80,10.1017/S0003598X00042848,SCOPUS_ID:84925927631,2-s2.0-84925927631,"‘A cairn supported at its edge by large stones may be removed. … The ring which is left looks like a stone circle.’ (Thom, 1967, 65).Professor A. Thom has surveyed a large number of archaeological sites (Thom, 1967; 1971). These surveys provide the basis from which he deduces the existence of the Megalithic Yard (MY), Megalithic Geometry and Megalithic Astronomy. In considering his evidence for these aspects of ‘megalithic science’ it is pertinent to enquire of each site: Does it date from the Late Neolithic or Early Bronze Age? Is it correctly identified? Do the stones occupy their original positions? Is the site plan accurate? Has the site already been discussed, or since discussed, in the archaeological literature? The example of Unival, discussed in detail later, shows that here Thom has made a serious error in identifying the site, and very probably made surveying errors. These errors vitiate part of his discussion of an important site. This mis-identification, and similar ones, could have been avoided if the archaeological literature had been consulted.",https://api.elsevier.com/content/abstract/scopus_id/84925927631,crossref-doi
455,Megalithic monuments (in Europe).,Scientific American,Article,01-01-80,NA,SCOPUS_ID:0019177233,2-s2.0-0019177233,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0019177233,NOT FOUND
456,Mysterious Stonehenge,Nature,Review,01-12-79,10.1038/282760a0,SCOPUS_ID:36849159793,2-s2.0-36849159793,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/36849159793,NOT FOUND
457,Origin and palaeoenvironmental interpretation of sarsens [9],Nature,Letter,01-12-79,10.1038/281137a0,SCOPUS_ID:36849157132,2-s2.0-36849157132,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/36849157132,NOT FOUND
